Embedding_ID,Encryption_Time
523,0.01474452018737793
524,0.01261758804321289
525,0.006862163543701172
526,0.011865615844726562
527,0.008237838745117188
528,0.007645368576049805
529,0.006196737289428711
530,0.003410816192626953
531,0.0066814422607421875
532,0.0058710575103759766
533,0.004942417144775391
534,0.012135505676269531
535,0.005112409591674805
536,0.0035600662231445312
537,0.004524946212768555
538,0.006287097930908203
539,0.007729053497314453
540,0.004880428314208984
541,0.003496408462524414
542,0.0059680938720703125
543,0.007856130599975586
544,0.003960132598876953
545,0.005220890045166016
546,0.00403141975402832
547,0.0
548,0.005642890930175781
549,0.014210700988769531
550,0.007172822952270508
551,0.0
552,0.008876800537109375
553,0.008342504501342773
554,0.0009152889251708984
555,0.005379438400268555
556,0.007529497146606445
557,0.0053212642669677734
558,0.004338979721069336
559,0.0012710094451904297
560,0.0073239803314208984
561,0.00776219367980957
562,0.0071523189544677734
563,0.007077455520629883
564,0.008084297180175781
565,0.005914926528930664
566,0.006879568099975586
567,0.012957096099853516
568,0.00876760482788086
569,0.007436513900756836
570,0.01379537582397461
571,0.006954669952392578
572,0.0075283050537109375
573,0.0063381195068359375
574,0.007043600082397461
575,0.006327390670776367
576,0.0071294307708740234
577,0.006951808929443359
578,0.005546092987060547
579,0.008139371871948242
580,0.007503986358642578
